일시,지점,폭염여부(1/0),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(1/0),열대야(1/0),자외선지수(단계)
2023-07-15,오산(550),0,28.6,25.4,23.9,22.5,97,0,0,2
2023-07-15,가평조종(505),0,28.2,25.1,23.9,22.5,97,0,0,2
2023-07-15,아산(634),0,28.1,24.9,23.5,22.5,97,0,0,2
2023-07-15,함평(754),0,29.4,26.3,24.7,22.4,97,0,0,1
2023-07-15,칠곡(825),0,30.7,27.5,25.3,22.3,97,0,0,1
2023-07-15,압해도(789),0,28.4,25.2,24.2,22.2,97,0,0,3
2023-07-15,공주(612),0,27.9,24.8,23.2,22.1,97,0,0,1
2023-07-15,나주(710),0,29.2,26.3,24.6,22,97,0,0,1
2023-07-15,청양(618),0,28.5,25.5,23.3,21.5,97,0,0,1
2023-07-15,괴산(603),0,27.5,24.3,22.8,21.4,97,0,0,1
2023-07-15,화천(555),0,29.9,26.6,22.6,20.9,97,0,0,1
2023-07-15,계룡(636),0,27.7,24.7,22.9,20.9,97,0,0,1
2023-07-15,단양(601),0,27,23.8,21.7,18.8,97,0,0,1
2023-07-15,의성(278),0,30.3,27.3,24.7,22,96.4,0,0,1
2023-07-15,동두천(98),0,28.2,25.3,24.1,22.8,96.3,0,0,2
2023-07-15,세종(239),0,27.5,24.5,22.8,21.4,96.3,0,0,1
2023-07-15,담양(706),0,30,26.9,25.2,23.3,96,0,0,1
2023-07-15,예산(628),0,28.2,25,23.8,22.7,96,0,0,1
2023-07-15,곡성(768),0,30,27,24.9,22.2,96,0,0,1
2023-07-15,용인(549),0,27.5,24.4,23.1,22.1,96,0,0,2
2023-07-15,안산(545),0,28.3,25.4,23.6,21.9,96,0,0,2
2023-07-15,인천(112),0,27.6,24.5,23.6,22.9,95.3,0,0,2
2023-07-15,안동(136),0,29,26.1,23.8,21.9,95.3,0,0,1
2023-07-15,고령(812),0,31.3,28.5,26.2,22.9,95,0,0,2
2023-07-15,과천(590),0,28.7,25.7,24.2,22.9,95,0,0,1
2023-07-15,논산(615),0,28.9,26.1,23.8,22.3,95,0,0,1
2023-07-15,서천(614),0,28.6,25.9,23.8,22.3,95,0,0,1
2023-07-15,옥천(604),0,29.2,27.1,24.3,21.5,95,0,0,2
2023-07-15,진안(703),0,27.5,24.7,23,20.8,95,0,0,1
2023-07-15,고창(172),0,28.9,26.3,24.9,23.1,94.9,0,0,1
2023-07-15,임실(244),0,28.4,25.6,23.9,22.3,94.8,0,0,1
2023-07-15,목포(165),0,29.5,27.2,25,22.7,94.6,0,0,3
2023-07-15,거창(284),0,29.3,26.2,24.4,22.8,94.4,0,0,1
2023-07-15,익산(702),0,29.3,26.6,24.8,23.3,94,0,0,1
2023-07-15,화성(571),0,28.6,25.7,24.1,23,94,0,0,2
2023-07-15,삼척(876),0,27.9,25.3,23.7,22.2,94,0,0,1
2023-07-15,완주(734),0,29.1,27.1,24,21.8,94,0,0,1
2023-07-15,횡성(536),0,27.2,24.1,23.1,21.8,94,0,0,1
2023-07-15,음성(619),0,26.7,23.7,21.9,20.7,94,0,0,1
2023-07-15,북춘천(93),0,27.9,25.5,23.9,22.6,93.9,0,0,1
2023-07-15,서산(129),0,28,25,23.7,22.6,93.8,0,0,2
2023-07-15,진도군ASOS(268),0,29.2,26.4,25.2,22.3,93.6,0,0,3
2023-07-15,울진(130),0,27.2,25.4,22,18.4,93.6,0,0,2
2023-07-15,서울(108),0,28.6,25.7,24.5,23.7,93.5,0,0,2
2023-07-15,양산시(257),0,31.1,28.5,26.6,23.9,93.3,0,0,2
2023-07-15,포천(504),0,28.4,26,24.3,23.1,93,0,0,2
2023-07-15,영광군(252),0,28.6,25.7,24.6,23.1,93,0,0,1
2023-07-15,철원(95),0,29.4,27.2,24.4,22.9,93,0,0,1
2023-07-15,무안(699),0,29.1,26.5,25,22.7,93,0,0,1
2023-07-15,의왕(445),0,28,25.3,23.7,22.5,93,0,0,1
2023-07-15,군산(140),0,29.1,26.8,24.5,22.3,93,0,0,1
2023-07-15,군위(823),0,30.9,28.5,25.1,22.1,93,0,0,1
2023-07-15,영암(731),0,30.9,28.2,26.1,22.1,93,0,0,3
2023-07-15,대전(133),0,27.8,25,23.2,21.3,93,0,0,1
2023-07-15,부안(243),0,29.1,26.7,24.8,23.2,92.9,0,0,1
2023-07-15,수원(119),0,28.4,25.8,24.1,23.1,92.9,0,0,2
2023-07-15,거제(294),0,29.1,26.4,25.4,22.5,92.8,0,0,3
2023-07-15,양평(202),0,27.4,24.7,23.8,22.5,92.8,0,0,2
2023-07-15,강진군(259),0,31.4,29.3,25.8,21.2,92.5,0,0,3
2023-07-15,추풍령(135),0,28.5,26.2,23.2,20.2,92.1,0,0,1
2023-07-15,시흥(565),0,28.7,25.8,24.5,23.4,92,0,0,2
2023-07-15,양주(598),0,29.4,27.1,24.6,23.2,92,0,0,2
2023-07-15,남양주(541),0,28.7,26.4,24.5,23.1,92,0,0,2
2023-07-15,연천청산(652),0,28.5,26.1,24.3,23.1,92,0,0,2
2023-07-15,순창군(254),0,29.3,27.3,25.1,22.5,92,0,0,1
2023-07-15,해남(261),0,30.3,27.7,25.6,22.4,92,0,0,3
2023-07-15,통영(162),0,29.3,26.7,25.6,22.4,92,0,0,3
2023-07-15,진천(602),0,27.9,25,23.7,22.4,92,0,0,1
2023-07-15,장수(248),0,27.8,25.1,23.7,21.9,91.8,0,0,1
2023-07-15,정선군(217),0,26.6,24.1,22.6,21.1,91.6,0,0,1
2023-07-15,금산(238),0,29.2,27.3,24,20.9,91.5,0,0,1
2023-07-15,홍천(212),0,27.7,25.4,23.9,22.6,91.4,0,0,1
2023-07-15,장흥(260),0,31.1,28.6,25.8,20.9,91.4,0,0,3
2023-07-15,고성(918),0,30.7,28.2,26.3,23.3,91,0,0,2
2023-07-15,군포(438),0,27.9,25.1,23.8,22.9,91,0,0,1
2023-07-15,경기광주(546),0,27.4,24.9,23.6,22.7,91,0,0,2
2023-07-15,부천(433),0,26.8,24,22.9,22,91,0,0,2
2023-07-15,광양읍(713),0,31.8,29.5,26.4,21.8,91,0,0,3
2023-07-15,평창(526),0,25.9,23.6,22.2,20.7,91,0,0,1
2023-07-15,무주(701),0,28.8,26.9,23.9,20.6,91,0,0,1
2023-07-15,보성(732),0,29.9,27.7,24.7,20.4,91,0,0,3
2023-07-15,청주(131),0,28.1,25.2,23.5,22.2,90.9,0,0,1
2023-07-15,전주(146),0,28.8,26.8,24.6,22.8,90.6,0,0,1
2023-07-15,여수(168),0,29.8,27.4,25,22.2,90.5,0,0,3
2023-07-15,김해시(253),0,31,28.6,26.7,23.8,90.4,0,0,2
2023-07-15,충주(127),0,27.4,24.2,22.8,21.8,90.4,0,0,1
2023-07-15,광명(437),0,28.7,26.2,24.7,23.7,90,0,0,2
2023-07-15,남원(247),0,29.6,27.6,25.4,22.9,89.6,0,0,1
2023-07-15,구미(279),0,29.9,27.8,24.7,21.5,89.3,0,0,1
2023-07-15,산청(289),0,29.9,28.3,25.4,21.7,89.1,0,0,2
2023-07-15,구례(709),0,30.7,28.6,26.4,23,89,0,0,1
2023-07-15,구리(569),0,28.8,26.9,24.2,23,89,0,0,2
2023-07-15,삼천포(907),0,31.3,29.5,25.5,22.1,89,0,0,2
2023-07-15,화순(741),0,29.7,27.2,25.1,21.8,89,0,0,3
2023-07-15,원주(114),0,27.3,24.9,23.7,22.5,88.6,0,0,1
2023-07-15,태백(216),0,25.5,23.4,21.5,19.6,88.4,0,0,1
2023-07-15,청송군(276),0,29.8,27.6,24.4,21.8,88.3,0,0,1
2023-07-15,하남(444),0,28,25.6,23.7,22.7,88,0,0,2
2023-07-15,영덕(277),0,29.7,27.3,24.8,22,87.8,0,0,1
2023-07-15,정읍(245),0,28.8,26.9,25,23.4,87.5,0,0,1
2023-07-15,완도(170),0,31.6,29.7,26.4,22.5,87.3,0,0,3
2023-07-15,성주(810),0,29.7,27.2,25.4,22.1,87,0,0,1
2023-07-15,양구(556),0,27.4,25.6,23.7,22.1,87,0,0,1
2023-07-15,고흥(262),0,30.3,28.1,25.3,21.1,86.9,0,0,2
2023-07-15,성남(572),0,28.3,26.1,24.3,23.3,86,0,0,2
2023-07-15,진주(192),0,31.4,29.5,26.4,22.7,86,0,0,3
2023-07-15,인제(211),0,27.8,25.8,24.2,21.9,85.8,0,0,1
2023-07-15,합천(285),0,30.8,28.7,25.8,22.4,85.5,0,0,2
2023-07-15,남해(295),0,30.7,28.9,26.3,21.6,85.3,0,0,3
2023-07-15,하동(932),0,31.1,29.5,26.5,22.4,85,0,0,3
2023-07-15,순천시(712),0,32.4,30.5,27,22.2,85,0,0,3
2023-07-15,부산(159),0,29.1,27,25.8,24.2,84.9,0,0,3
2023-07-15,의령군(263),0,32.1,30.4,27.7,23.4,83.4,0,0,2
2023-07-15,영천(281),0,30.6,29.6,26.3,22.5,83.4,0,0,1
2023-07-15,창원(155),0,30.9,29.1,26.8,23.5,82.8,0,0,1
2023-07-15,북강릉(104),0,29.5,28,25.4,23.2,82.3,0,0,1
2023-07-15,창녕(919),0,32,30.5,27.4,23.1,82,0,0,2
2023-07-15,대구(143),0,30.9,29.9,27,24,81.3,0,0,2
2023-07-15,함안(920),0,31.2,29.8,27.6,23,79,0,0,2
2023-07-15,간성(517),0,30.1,28.8,25.4,22.7,77,0,0,1
2023-07-15,울산(152),0,30.8,29.5,27.3,25.1,76.1,0,0,3
2023-07-15,양양(670),0,28.9,27.5,25.6,22.8,76,0,0,1
2023-07-15,속초(90),0,30.1,29.6,25.9,23.5,75.1,0,0,1
2023-07-15,경주시(283),0,31.2,30.4,27.8,25.2,74.3,0,0,2
2023-07-15,밀양(288),0,31.4,30.7,27.6,23.3,74,0,0,2
2023-07-15,경산(827),0,31.8,30.9,28.2,23.6,73,0,0,2
2023-07-15,청도(813),0,31.8,30.7,27.6,22.5,73,0,0,2
2023-07-15,포항(138),0,30.8,30.4,28.3,25.8,71.1,0,0,2
2023-07-14,제주(184),0,32.9,32.9,30.4,29.1,61.3,1,1,3
2023-07-14,평택(551),0,28.8,25.4,24.7,24,100,0,0,1
2023-07-14,함양군(264),0,30.3,26.9,24.8,23.9,100,0,0,2
2023-07-14,당진(616),0,28.5,25.3,24.3,23.8,100,0,0,1
2023-07-14,과천(590),0,28.4,25,24.6,23.4,100,0,0,1
2023-07-14,영주(272),0,27.9,24.6,23.7,22.7,100,0,0,1
2023-07-14,가평조종(505),0,29,25.6,24.1,22.6,100,0,0,1
2023-07-14,울릉도(115),0,27.8,24.5,23.5,22.3,100,0,0,1
2023-07-14,제천(221),0,27.7,24.4,23.3,22.3,100,0,0,1
2023-07-14,문경(273),0,27.8,24.5,24.1,23.8,99.9,0,0,1
2023-07-14,이천(203),0,29.5,26.3,24.9,23.6,99.6,0,0,1
2023-07-14,파주(99),0,29.3,26.2,24.2,23.3,99.5,0,0,2
2023-07-14,동두천(98),0,28.6,25.2,24.1,23.1,99.3,0,0,2
2023-07-14,서울(108),0,28.5,25.1,24.6,23.9,99.1,0,0,1
2023-07-14,칠곡(825),0,29.5,26.2,25.4,24.6,99,0,1,1
2023-07-14,광주(156),0,29.8,26.4,25.4,24.3,99,0,1,2
2023-07-14,김제(737),0,28.9,25.8,24.8,24.3,99,0,0,2
2023-07-14,천안(232),0,29.1,25.7,24.7,23.9,99,0,0,1
2023-07-14,아산(634),0,28.5,25.4,24.3,23.8,99,0,0,1
2023-07-14,안성(516),0,28.7,25.4,24.5,23.7,99,0,0,1
2023-07-14,김천(822),0,28.9,25.6,24.3,23.5,99,0,0,2
2023-07-14,안산(545),0,27.6,24.3,24,23.4,99,0,0,1
2023-07-14,태안(627),0,28,24.8,23.7,23.3,99,0,0,1
2023-07-14,용인(549),0,27.5,24.3,23.8,22.9,99,0,0,1
2023-07-14,홍북(608),0,27.8,24.5,23.4,22.8,99,0,0,1
2023-07-14,영양(801),0,28.8,25.6,24.1,22.7,99,0,0,1
2023-07-14,상주(137),0,28.6,25.2,24.6,24.2,98.9,0,0,2
2023-07-14,인천(112),0,27.5,24.3,23.7,23.1,98.1,0,0,2
2023-07-14,동해(106),0,30.6,28.1,24.4,21.8,98.1,0,0,1
2023-07-14,고령(812),0,30.5,27.1,25.9,24.7,98,0,1,2
2023-07-14,시흥(565),0,28.4,25.1,24.6,24.3,98,0,0,1
2023-07-14,예산(628),0,28.9,25.8,24.6,24.1,98,0,0,1
2023-07-14,화성(571),0,28.2,25.1,24.5,24.1,98,0,0,1
2023-07-14,오산(550),0,28.1,24.9,24.5,24.1,98,0,0,1
2023-07-14,증평(623),0,28.5,25.4,24.5,23.8,98,0,0,1
2023-07-14,예천(815),0,27.6,24.4,24.1,23.7,98,0,0,1
2023-07-14,의정부(532),0,29.3,26,24.5,23.4,98,0,0,2
2023-07-14,양주(598),0,28.8,25.7,24.5,23.3,98,0,0,2
2023-07-14,여주(548),0,29.3,26.4,24.3,23.1,98,0,0,1
2023-07-14,남양주(541),0,28.9,25.6,24.3,22.9,98,0,0,1
2023-07-14,부천(433),0,26.6,23.4,22.9,22.5,98,0,0,1
2023-07-14,금산(238),0,28.7,26.5,24.4,23.5,97.9,0,0,2
2023-07-14,의성(278),0,28.9,25.8,25,23.9,97.8,0,0,1
2023-07-14,보령(235),0,28.9,25.8,24.2,23.6,97.8,0,0,1
2023-07-14,영월(121),0,27.8,24.8,23.6,22.4,97.5,0,0,1
2023-07-14,거창(284),0,28.5,25.6,24.2,23.4,97.4,0,0,2
2023-07-14,보은(226),0,28,25.2,24,23.2,97.3,0,0,1
2023-07-14,광양읍(713),0,29.9,26.7,25.7,25,97,0,1,2
2023-07-14,옥천(604),0,28.9,26,25.1,24.5,97,0,0,2
2023-07-14,의왕(445),0,27.8,24.5,24.2,23.6,97,0,0,1
2023-07-14,포천(504),0,28.6,25.5,24.4,23.2,97,0,0,2
2023-07-14,계룡(636),0,28,24.9,24.2,23.2,97,0,0,1
2023-07-14,화천(555),0,29.1,25.9,23.3,21.2,97,0,0,1
2023-07-14,수원(119),0,28,25.1,24.4,23.9,96.8,0,0,1
2023-07-14,서산(129),0,28.5,25.5,24.2,23.7,96.8,0,0,1
2023-07-14,북춘천(93),0,29.2,26.1,24.5,22.6,96.8,0,0,1
2023-07-14,양산시(257),0,29.8,26.7,25.9,24.9,96.1,0,1,1
2023-07-14,담양(706),0,30,26.9,25.7,24.7,96,0,1,1
2023-07-14,익산(702),0,29.3,26.3,25.2,24.5,96,0,0,2
2023-07-14,광명(437),0,28.5,25.4,24.7,24.1,96,0,0,1
2023-07-14,부여(236),0,29,25.9,25.1,23.9,96,0,0,1
2023-07-14,서천(614),0,28.7,25.8,24.7,23.8,96,0,0,1
2023-07-14,공주(612),0,28.6,25.9,24.5,23.6,96,0,0,1
2023-07-14,횡성(536),0,27.8,24.8,23.7,22,96,0,0,1
2023-07-14,여수(168),0,28.5,25.4,24.3,23.8,95.8,0,0,2
2023-07-14,양평(202),0,28.3,25.4,24.4,23.2,95.8,0,0,1
2023-07-14,철원(95),0,29.2,26.4,24.5,22.4,95.6,0,0,1
2023-07-14,군산(140),0,28.7,25.8,24.9,23.9,95.1,0,0,2
2023-07-14,논산(615),0,29,26.4,25.1,24.3,95,0,0,1
2023-07-14,압해도(789),0,29,26,25.1,24.2,95,0,0,2
2023-07-14,청양(618),0,28.7,25.8,24.8,24.1,95,0,0,1
2023-07-14,군포(438),0,27.7,24.6,24.2,23.7,95,0,0,1
2023-07-14,연천청산(652),0,29,26.1,24.4,23.2,95,0,0,2
2023-07-14,구리(569),0,28,25,24.3,23.2,95,0,0,1
2023-07-14,하남(444),0,27.4,24.5,23.8,22.9,95,0,0,1
2023-07-14,봉화(271),0,27.1,24.2,23.3,22.2,95,0,0,1
2023-07-14,단양(601),0,28.3,25.5,23.9,21.3,95,0,0,3
2023-07-14,세종(239),0,28.1,25.3,24.5,23.2,94.9,0,0,1
2023-07-14,홍천(212),0,28.8,26.2,24.4,22.2,94.8,0,0,1
2023-07-14,임실(244),0,28.2,25.3,24.6,23.6,94.5,0,0,1
2023-07-14,대전(133),0,27.8,24.9,24.2,23.2,94.5,0,0,1
2023-07-14,추풍령(135),0,27.4,24.4,23.8,23.2,94.1,0,0,2
2023-07-14,괴산(603),0,28.4,25.7,24.5,23.6,94,0,0,1
2023-07-14,안동(136),0,28.1,25.2,24.6,23.6,94,0,0,1
2023-07-14,경기광주(546),0,27.5,24.6,24.1,23.4,94,0,0,1
2023-07-14,순창군(254),0,29.1,26.4,25.3,24.2,93.8,0,0,2
2023-07-14,부안(243),0,29.1,26.5,25.3,24.5,93.3,0,1,2
2023-07-14,흑산도(169),0,29.2,26.9,24.6,22.3,93.1,0,0,3
2023-07-14,나주(710),0,29.3,26.5,25.9,24.9,93,0,1,2
2023-07-14,장성(730),0,28.9,26.4,25.3,24.4,93,0,0,2
2023-07-14,전주(146),0,29.2,27,25.2,24.2,93,0,0,2
2023-07-14,완주(734),0,29.5,27.4,25.2,23.2,93,0,0,2
2023-07-14,진안(703),0,27.8,25.4,23.9,23,93,0,0,1
2023-07-14,울진(130),0,28.7,26.5,22.1,19.2,92.6,0,0,1
2023-07-14,정선군(217),0,27.7,25,23.6,21.9,92.5,0,0,1
2023-07-14,김해시(253),0,29.5,27.2,26,24.4,92.3,0,1,2
2023-07-14,인제(211),0,28.8,26.4,24.4,21.7,92.1,0,0,1
2023-07-14,고성(918),0,29.6,26.8,26,25.6,92,0,1,2
2023-07-14,군위(823),0,29.2,26.9,25.7,24.8,92,0,0,1
2023-07-14,함평(754),0,29.7,27.3,25.8,24.3,92,0,0,2
2023-07-14,보성(732),0,28.7,26.3,25,24.2,92,0,0,2
2023-07-14,곡성(768),0,29.1,26.7,25.4,23.9,92,0,1,2
2023-07-14,삼천포(907),0,29,26.4,25.5,23.5,92,0,0,2
2023-07-14,장수(248),0,27.6,24.9,24,22.9,92,0,0,1
2023-07-14,음성(619),0,27.3,24.6,23.8,22.6,92,0,0,1
2023-07-14,거제(294),0,28.9,26.2,25.6,25,91.4,0,1,3
2023-07-14,성남(572),0,27.7,25,24.5,23.6,91,0,0,1
2023-07-14,평창(526),0,27.1,24.3,23.3,21.9,91,0,0,1
2023-07-14,영천(281),0,28.9,27.3,25.2,23.8,90.9,0,0,1
2023-07-14,진주(192),0,29.2,26.7,25.8,25.1,90.6,0,1,3
2023-07-14,청주(131),0,28.8,26.1,25.1,24.5,90.6,0,0,1
2023-07-14,통영(162),0,29.1,26.6,25.8,25.2,90.5,0,1,3
2023-07-14,원주(114),0,28.6,26.5,24.3,23,90.1,0,0,1
2023-07-14,하동(932),0,29.1,26.6,25.9,25.3,90,0,1,1
2023-07-14,창녕(919),0,29.6,27.5,26.3,25.1,90,0,1,2
2023-07-14,산청(289),0,29.3,27.3,25.4,24.4,90,0,1,2
2023-07-14,진천(602),0,28.8,26.3,25.4,24.2,90,0,0,1
2023-07-14,양구(556),0,28.9,26.4,24.3,21.4,90,0,0,1
2023-07-14,영광군(252),0,29.2,26.6,25.6,24.5,89.9,0,0,2
2023-07-14,남원(247),0,29.1,26.6,25.6,23.9,89.5,0,1,2
2023-07-14,강진군(259),0,30.2,27.9,26.6,25.4,89.3,0,1,2
2023-07-14,성주(810),0,28.7,26.1,25.5,24.7,89,0,1,1
2023-07-14,무주(701),0,29.1,27,25.2,23.7,89,0,0,2
2023-07-14,대구(143),0,29.6,27.8,25.6,24.4,88.9,0,0,1
2023-07-14,진도군ASOS(268),0,29.6,27.1,26.3,25.9,88.5,0,1,2
2023-07-14,영덕(277),0,29.2,27.5,25,23.1,88.5,0,0,1
2023-07-14,청송군(276),0,29.1,26.9,24.5,23,88.5,0,0,1
2023-07-14,의령군(263),0,30.2,28.1,26.9,25.6,88.3,0,1,3
2023-07-14,남해(295),0,29.6,27.1,26.3,25.1,88.3,0,1,1
2023-07-14,구례(709),0,29.8,27.6,26.5,25.1,88,0,1,1
2023-07-14,삼척(876),0,32.4,31,25.3,22.8,88,0,0,1
2023-07-14,해남(261),0,29.9,27.4,26.7,25.7,87.9,0,1,2
2023-07-14,창원(155),0,28.9,26.7,25.7,25.2,87.9,0,1,3
2023-07-14,부산(159),0,28.1,25.8,25,24.2,87.9,0,0,1
2023-07-14,경주시(283),0,29.1,26.8,25.8,24.9,87.6,0,1,2
2023-07-14,순천시(712),0,30.2,28.4,26.8,25.6,87,0,1,2
2023-07-14,무안(699),0,29.5,27.2,26.2,24.6,87,0,1,3
2023-07-14,화순(741),0,29.1,26.7,25.8,24.3,87,0,1,2
2023-07-14,태백(216),0,26.7,24.7,23,20.7,87,0,0,1
2023-07-14,충주(127),0,28.5,26.2,24.8,23.5,86.9,0,0,1
2023-07-14,합천(285),0,28.6,26.4,25.6,24.6,86.8,0,1,2
2023-07-14,장흥(260),0,30,27.6,27,25.7,86.4,0,1,2
2023-07-14,목포(165),0,30,27.7,26.6,25.3,86.3,0,1,2
2023-07-14,정읍(245),0,29.1,27,25.8,24.7,86.3,0,1,2
2023-07-14,영암(731),0,30.3,28.1,27.4,26.4,86,0,1,2
2023-07-14,구미(279),0,28.5,26.6,25.6,24.6,85.4,0,0,2
2023-07-14,울산(152),0,29,27.3,25.8,24.5,84.1,0,1,2
2023-07-14,간성(517),0,31.6,30.4,26,22.1,84,0,0,1
2023-07-14,포항(138),0,30.4,29,26.2,25.3,83.8,0,1,2
2023-07-14,고흥(262),0,29.2,27.1,25.7,24.7,83.6,0,0,2
2023-07-14,속초(90),0,31,29.6,26.5,23.1,83.3,0,0,1
2023-07-14,경산(827),0,29.4,27.7,26.3,24.9,83,0,1,1
2023-07-14,양양(670),0,31.5,30,26.5,22.9,83,0,0,1
2023-07-14,함안(920),0,29.5,27.6,26.7,25,82,0,1,3
2023-07-14,완도(170),0,30.9,29.1,27.5,26.6,81.4,0,1,2
2023-07-14,북강릉(104),0,32.4,31.4,27.2,22.8,79.8,0,0,1
2023-07-14,밀양(288),0,29.8,27.9,26.7,25.5,79.5,0,1,2
2023-07-14,청도(813),0,29.3,27.9,26.6,24.4,79,0,1,2
2023-07-13,제주(184),0,32.4,32.5,29.7,26.3,66.9,1,1,4
2023-07-13,평택(551),0,29.5,26.1,25.1,24.1,100,0,0,1
2023-07-13,영주(272),0,28.1,24.8,23.5,21.8,100,0,0,1
2023-07-13,이천(203),0,29.6,26.2,24.9,24.2,99.9,0,0,1
2023-07-13,문경(273),0,28.9,25.6,24.3,23.2,99.9,0,0,1
2023-07-13,파주(99),0,28.9,25.7,24.1,23,99.5,0,0,2
2023-07-13,제천(221),0,28,25,23.6,22.7,99.3,0,0,1
2023-07-13,광주(156),0,31,27.7,26.1,24.8,99,0,0,2
2023-07-13,고령(812),0,31,27.5,25.9,24.8,99,0,0,1
2023-07-13,천안(232),0,29.5,26.1,25,24.3,99,0,0,1
2023-07-13,과천(590),0,29.3,26.1,24.6,23.8,99,0,0,1
2023-07-13,안성(516),0,29.9,26.5,24.8,23.6,99,0,0,1
2023-07-13,여주(548),0,28.8,25.5,24.4,23.4,99,0,0,1
2023-07-13,용인(549),0,28.1,25,23.8,23.2,99,0,0,1
2023-07-13,영양(801),0,29.7,26.6,24.3,23,99,0,0,2
2023-07-13,안산(545),0,28.8,25.4,24.2,22.9,99,0,0,1
2023-07-13,가평조종(505),0,28.4,25.2,23.7,22.7,99,0,0,1
2023-07-13,동해(106),0,27.9,24.6,23.4,22.4,99,0,0,1
2023-07-13,흑산도(169),0,26.1,22.9,22,20.8,99,0,0,2
2023-07-13,함양군(264),0,31,27.8,25.6,24.2,98.6,0,0,1
2023-07-13,의성(278),0,30.2,27.3,25.1,23.6,98.3,0,0,2
2023-07-13,칠곡(825),0,30.2,27,26.2,25.6,98,0,0,1
2023-07-13,당진(616),0,29.4,26.1,25.3,24.4,98,0,0,1
2023-07-13,증평(623),0,29.3,26.2,24.9,23.9,98,0,0,1
2023-07-13,김해시(253),0,30.5,27.6,25.6,23.8,98,0,0,1
2023-07-13,계룡(636),0,28.7,25.5,24.4,23.7,98,0,0,1
2023-07-13,의정부(532),0,29.1,25.8,24.2,23.6,98,0,0,1
2023-07-13,김천(822),0,29.7,26.6,24.7,23.5,98,0,0,1
2023-07-13,옥천(604),0,30,27.1,25.6,24.7,97,0,0,1
2023-07-13,화성(571),0,29.3,26.2,25,24.4,97,0,0,1
2023-07-13,오산(550),0,29.3,26.2,24.8,23.8,97,0,0,1
2023-07-13,홍북(608),0,28.5,25.3,24.4,23.8,97,0,0,1
2023-07-13,태안(627),0,28.8,25.7,24.9,23.3,97,0,0,1
2023-07-13,화천(555),0,29.1,25.9,22.9,21.4,97,0,0,1
2023-07-13,단양(601),0,29,26.2,23.4,21,97,0,0,1
2023-07-13,상주(137),0,29.7,26.8,25.3,24.5,96.9,0,0,1
2023-07-13,영월(121),0,27.7,24.7,23.4,22.3,96.9,0,0,1
2023-07-13,봉화(271),0,27.1,24.1,22.8,21.2,96.8,0,0,1
2023-07-13,동두천(98),0,28.8,25.8,24.2,23.3,96.6,0,0,2
2023-07-13,북춘천(93),0,30.1,27.6,24.2,22.8,96.1,0,0,1
2023-07-13,철원(95),0,29.5,26.9,23.9,22.5,96.1,0,0,1
2023-07-13,담양(706),0,30.9,27.7,26.1,25.2,96,0,0,1
2023-07-13,시흥(565),0,29.1,26.2,25,24.3,96,0,0,1
2023-07-13,김제(737),0,29.5,26.9,25.6,24,96,0,0,1
2023-07-13,괴산(603),0,29.2,26.6,24.5,23.7,96,0,0,1
2023-07-13,예천(815),0,29,26,24.5,23.6,96,0,0,1
2023-07-13,양주(598),0,29.2,26.3,24.3,23.4,96,0,0,1
2023-07-13,삼천포(907),0,30.1,27.3,24.5,23.3,96,0,0,2
2023-07-13,포천(504),0,29,26.2,24.3,23.3,96,0,0,2
2023-07-13,남양주(541),0,29.3,26.4,24.1,22.5,96,0,0,2
2023-07-13,홍천(212),0,28.2,25.5,23.9,22.9,95.9,0,0,1
2023-07-13,부여(236),0,29.2,26.3,25.6,24.4,95.8,0,0,1
2023-07-13,금산(238),0,28.5,25.5,24.8,23.8,95.1,0,0,1
2023-07-13,광양읍(713),0,31.1,28.7,26.3,25,95,0,1,2
2023-07-13,예산(628),0,29.8,27,25.5,24.7,95,0,0,1
2023-07-13,서울(108),0,29.6,26.5,25.2,24.7,95,0,0,2
2023-07-13,압해도(789),0,29.7,26.8,25.7,24.6,95,0,0,2
2023-07-13,인천(112),0,28.6,25.7,24.8,23.5,95,0,0,1
2023-07-13,서천(614),0,29,26.1,25.3,23,95,0,0,1
2023-07-13,연천청산(652),0,28.7,25.7,24.2,22.9,95,0,0,2
2023-07-13,횡성(536),0,27.6,24.8,23.8,22.8,95,0,0,1
2023-07-13,음성(619),0,27.9,25.1,23.6,22.6,95,0,0,1
2023-07-13,부천(433),0,27.5,24.8,23.4,22.5,95,0,0,1
2023-07-13,거창(284),0,29.3,26.8,24.9,23.8,94.8,0,0,1
2023-07-13,영덕(277),0,30,27.6,24.4,22.1,94.8,0,0,2
2023-07-13,수원(119),0,28.8,25.9,24.8,24,94.6,0,0,1
2023-07-13,임실(244),0,28.5,25.6,24.6,23.1,94.6,0,0,1
2023-07-13,양산시(257),0,31.1,28.4,26.5,24.8,94.5,0,0,1
2023-07-13,울진(130),0,28.2,25,23.2,21.8,94.5,0,0,3
2023-07-13,여수(168),0,29.2,26.4,25.1,23.8,94.3,0,0,2
2023-07-13,안동(136),0,29,26.2,24.9,23.7,94.3,0,0,2
2023-07-13,양평(202),0,28.1,25.4,24.6,23.5,94.3,0,0,1
2023-07-13,산청(289),0,30.6,27.7,25.4,24,94.1,0,0,1
2023-07-13,보은(226),0,28.8,26.2,24.8,23.6,94.1,0,0,1
